CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
25461A577,JDST,DIREXION SHS ETF TR,0,-124285,0,-326.87K,CLOSE,0%
22266T109,CPNG,COUPANG INC,0,-13934,0,-328.7K,CLOSE,0%
959802109,WU,WESTERN UN CO,0,-35459,0,-330.12K,CLOSE,0%
M7S64H106,MNDY,MONDAY COM LTD,0,-2240,0,-330.53K,CLOSE,0%
98419M100,XYL,XYLEM INC,0,-2438,0,-332.01K,CLOSE,0%
H17182108,CRSP,CRISPR THERAPEUTICS AG,0,-6337,0,-332.31K,CLOSE,0%
74349Y431,CRCA,PROSHARES TR,0,-82803,0,-334.52K,CLOSE,0%
858119100,STLD,STEEL DYNAMICS INC,0,-1975,0,-334.66K,CLOSE,0%
87165B103,SYF,SYNCHRONY FINANCIAL,0,-4029,0,-336.14K,CLOSE,0%
917047102,URBN,URBAN OUTFITTERS INC,0,-4488,0,-337.77K,CLOSE,0%
920253101,VMI,VALMONT INDS INC,0,-845,0,-339.96K,CLOSE,0%
91688F104,UPWK,UPWORK INC,0,-17204,0,-340.98K,CLOSE,0%
231561101,CW,CURTISS WRIGHT CORP,0,-619,0,-341.24K,CLOSE,0%
15743P104,CHA,CHAGEE HLDGS LTD,0,-29468,0,-342.71K,CLOSE,0%
550021109,LULU,LULULEMON ATHLETICA INC,0,-1650,0,-342.89K,CLOSE,0%
294429105,EFX,EQUIFAX INC,0,-1582,0,-343.26K,CLOSE,0%
29358P101,ENSG,ENSIGN GROUP INC,0,-2029,0,-353.45K,CLOSE,0%
172967424,C,CITIGROUP INC,0,-3044,0,-355.2K,CLOSE,0%
91347P105,OLED,UNIVERSAL DISPLAY CORP,0,-3048,0,-355.94K,CLOSE,0%
91529Y106,UNM,UNUM GROUP,0,-4604,0,-356.81K,CLOSE,0%
14149Y108,CAH,CARDINAL HEALTH INC,0,-1751,0,-359.83K,CLOSE,0%
879360105,TDY,TELEDYNE TECHNOLOGIES INC,0,-707,0,-361.09K,CLOSE,0%
05605H100,BWXT,BWX TECHNOLOGIES INC,0,-2094,0,-361.93K,CLOSE,0%
46090E103,QQQ,INVESCO QQQ TR,0,-591,0,-363.06K,CLOSE,0%
834203309,SLNO,SOLENO THERAPEUTICS INC,0,-8126,0,-376.23K,CLOSE,0%
00724F101,ADBE,ADOBE INC,0,-1075,0,-376.24K,CLOSE,0%
26923N413,MSTZ,ETF OPPORTUNITIES TRUST,0,-22032,0,-377.85K,CLOSE,0%
58506Q109,MEDP,MEDPACE HLDGS INC,0,-673,0,-377.99K,CLOSE,0%
83443Q103,SOLS,SOLSTICE ADVANCED MATLS INC,0,-7788,0,-378.34K,CLOSE,0%
40171V100,GWRE,GUIDEWIRE SOFTWARE INC,0,-1888,0,-379.51K,CLOSE,0%
751212101,RL,RALPH LAUREN CORP,0,-1074,0,-379.78K,CLOSE,0%
09290D101,BLK,BLACKROCK INC,0,-356,0,-381.04K,CLOSE,0%
464286772,EWY,ISHARES INC,0,-3921,0,-381.2K,CLOSE,0%
46125A100,LUNR,INTUITIVE MACHINES INC,0,-23537,0,-382.01K,CLOSE,0%
38141G104,GS,GOLDMAN SACHS GROUP INC,0,-435,0,-382.37K,CLOSE,0%
384747101,GRAL,GRAIL INC,0,-4470,0,-382.59K,CLOSE,0%
16679L109,CHWY,CHEWY INC,0,-11616,0,-383.91K,CLOSE,0%
13321L108,CCJ,CAMECO CORP,0,-4205,0,-384.71K,CLOSE,0%
169656105,CMG,CHIPOTLE MEXICAN GRILL INC,0,-10545,0,-390.17K,CLOSE,0%
91913Y100,VLO,VALERO ENERGY CORP,0,-2423,0,-394.44K,CLOSE,0%
00215W100,ASX,ASE TECHNOLOGY HLDG CO LTD,0,-24505,0,-394.53K,CLOSE,0%
44107P104,HST,HOST HOTELS & RESORTS INC,0,-22264,0,-394.74K,CLOSE,0%
949746101,WFC,WELLS FARGO CO NEW,0,-4238,0,-394.98K,CLOSE,0%
74834L100,DGX,QUEST DIAGNOSTICS INC,0,-2278,0,-395.3K,CLOSE,0%
58733R102,MELI,MERCADOLIBRE INC,0,-197,0,-396.81K,CLOSE,0%
819047101,SHAK,SHAKE SHACK INC,0,-4889,0,-396.84K,CLOSE,0%
74347R669,USD,PROSHARES TR,0,-7562,0,-397.08K,CLOSE,0%
364760108,GAP,GAP INC,0,-15514,0,-397.16K,CLOSE,0%
892356106,TSCO,TRACTOR SUPPLY CO,0,-7944,0,-397.28K,CLOSE,0%
988498101,YUM,YUM BRANDS INC,0,-2627,0,-397.41K,CLOSE,0%
461202103,INTU,INTUIT,0,-600,0,-397.45K,CLOSE,0%
98138H101,WDAY,WORKDAY INC,0,-1854,0,-398.2K,CLOSE,0%
942622200,WSO,WATSCO INC,0,-1183,0,-398.61K,CLOSE,0%
863667101,SYK,STRYKER CORPORATION,0,-1149,0,-403.84K,CLOSE,0%
78409V104,SPGI,S&P GLOBAL INC,482,-952,205.01K,-404.92K,-66.4%,0.17%
292671708,UUUU,ENERGY FUELS INC,0,-28415,0,-413.15K,CLOSE,0%
40412C101,HCA,HCA HEALTHCARE INC,0,-885,0,-413.17K,CLOSE,0%
25460G120,LABU,DIREXION SHS ETF TR,0,-2653,0,-422.86K,CLOSE,0%
60255C885,DFTX,MIND MEDICINE MINDMED INC,0,-31699,0,-424.45K,CLOSE,0%
368736104,GNRC,GENERAC HLDGS INC,0,-3116,0,-424.93K,CLOSE,0%
651587107,NEU,NEWMARKET CORP,0,-622,0,-427.48K,CLOSE,0%
773903109,ROK,ROCKWELL AUTOMATION INC,0,-1101,0,-428.37K,CLOSE,0%
04351P101,ASND,ASCENDIS PHARMA A/S,0,-2017,0,-430.11K,CLOSE,0%
75134P600,METC,RAMACO RES INC,0,-24052,0,-432.94K,CLOSE,0%
68062P106,OLMA,OLEMA PHARMACEUTICALS INC,0,-17474,0,-436.85K,CLOSE,0%
910047109,UAL,UNITED AIRLS HLDGS INC,0,-3915,0,-437.77K,CLOSE,0%
93403J106,WRBY,WARBY PARKER INC,0,-20347,0,-443.36K,CLOSE,0%
808513105,SCHW,SCHWAB CHARLES CORP,0,-4539,0,-453.49K,CLOSE,0%
12514G108,CDW,CDW CORP,0,-3392,0,-461.99K,CLOSE,0%
25809K105,DASH,DOORDASH INC,0,-2053,0,-464.96K,CLOSE,0%
74276L105,PRCT,PROCEPT BIOROBOTICS CORP,0,-14825,0,-466.39K,CLOSE,0%
76954A103,RIVN,RIVIAN AUTOMOTIVE INC,0,-23741,0,-467.93K,CLOSE,0%
504922105,LH,LABCORP HOLDINGS INC,0,-1873,0,-469.9K,CLOSE,0%
12504L109,CBRE,CBRE GROUP INC,0,-2966,0,-476.9K,CLOSE,0%
441593100,HLI,HOULIHAN LOKEY INC,0,-2771,0,-482.68K,CLOSE,0%
532257805,LPTH,LIGHTPATH TECHNOLOGIES INC,0,-44775,0,-483.57K,CLOSE,0%
218352102,CORT,CORCEPT THERAPEUTICS INC,0,-13915,0,-484.24K,CLOSE,0%
N07059210,ASML,ASML HOLDING N V,0,-454,0,-485.72K,CLOSE,0%
M3760D101,ESLT,ELBIT SYS LTD,0,-843,0,-487.01K,CLOSE,0%
002896207,ANF,ABERCROMBIE & FITCH CO,2406,-5352,219.84K,-489.01K,-69%,0.18%
696389402,PALI,PALISADE BIO INC,0,-211441,0,-496.89K,CLOSE,0%
016255101,ALGN,ALIGN TECHNOLOGY INC,0,-3240,0,-505.93K,CLOSE,0%
142339100,CSL,CARLISLE COS INC,0,-1592,0,-509.22K,CLOSE,0%
64428N109,NUAI,NEW ERA ENERGY & DIGITAL INC,0,-176057,0,-515.85K,CLOSE,0%
380237107,GDDY,GODADDY INC,0,-4158,0,-515.92K,CLOSE,0%
00534A102,IVVD,INVIVYD INC,0,-209331,0,-517.05K,CLOSE,0%
127387108,CDNS,CADENCE DESIGN SYSTEM INC,0,-1659,0,-518.57K,CLOSE,0%
12572Q105,CME,CME GROUP INC,0,-1928,0,-526.5K,CLOSE,0%
68389X105,ORCL,ORACLE CORP,0,-2730,0,-532.1K,CLOSE,0%
303075105,FDS,FACTSET RESH SYS INC,0,-1858,0,-539.17K,CLOSE,0%
989207105,ZBRA,ZEBRA TECHNOLOGIES CORPORATI,0,-2231,0,-541.73K,CLOSE,0%
64125C109,NBIX,NEUROCRINE BIOSCIENCES INC,0,-3848,0,-545.76K,CLOSE,0%
147528103,CASY,CASEYS GEN STORES INC,0,-989,0,-546.63K,CLOSE,0%
M7516K103,NVMI,NOVA LTD,0,-1689,0,-554.65K,CLOSE,0%
148929102,CAVA,CAVA GROUP INC,0,-9568,0,-561.55K,CLOSE,0%
29261A100,EHC,ENCOMPASS HEALTH CORP,0,-5306,0,-563.18K,CLOSE,0%
85208M102,SFM,SPROUTS FMRS MKT INC,0,-7072,0,-563.43K,CLOSE,0%
26969P108,EXP,EAGLE MATLS INC,0,-2738,0,-565.89K,CLOSE,0%
55826T102,SPHR,SPHERE ENTERTAINMENT CO,0,-6022,0,-572.57K,CLOSE,0%
526107107,LII,LENNOX INTL INC,0,-1181,0,-573.47K,CLOSE,0%
501575104,KYMR,KYMERA THERAPEUTICS INC,0,-7379,0,-574.16K,CLOSE,0%
73278L105,POOL,POOL CORP,0,-2515,0,-575.31K,CLOSE,0%
78473E103,SPXC,SPX TECHNOLOGIES INC,0,-2881,0,-576.37K,CLOSE,0%
416515104,HIG,HARTFORD INSURANCE GROUP INC,0,-4190,0,-577.38K,CLOSE,0%
765504105,RR,RICHTECH ROBOTICS INC,48647,-287172,101.67K,-600.19K,-85.5%,0.08%
45784P101,PODD,INSULET CORP,0,-2143,0,-609.13K,CLOSE,0%
12503M108,CBOE,CBOE GLOBAL MKTS INC,0,-2560,0,-642.56K,CLOSE,0%
44862P208,HYMC,HYCROFT MINING HOLDING CORP,9568,-18508,336.79K,-651.48K,-65.9%,0.28%
336433107,FSLR,FIRST SOLAR INC,0,-2497,0,-652.29K,CLOSE,0%
05464T104,AXSM,AXSOME THERAPEUTICS INC,0,-3593,0,-656.23K,CLOSE,0%
874039100,TSM,TAIWAN SEMICONDUCTOR MANUFAC,1097,-1993,370.73K,-673.53K,-64.5%,0.31%
929160109,VMC,VULCAN MATLS CO,0,-2419,0,-689.95K,CLOSE,0%
398905109,GPI,GROUP 1 AUTOMOTIVE INC,0,-1757,0,-691.03K,CLOSE,0%
149568107,CVCO,CAVCO INDS INC DEL,0,-1170,0,-691.17K,CLOSE,0%
N3167Y103,RACE,FERRARI N V,0,-1889,0,-698.1K,CLOSE,0%
G29183103,ETN,EATON CORP PLC,0,-2220,0,-707.09K,CLOSE,0%
654106103,NKE,NIKE INC,0,-11123,0,-708.65K,CLOSE,0%
760759100,RSG,REPUBLIC SVCS INC,0,-3381,0,-716.53K,CLOSE,0%
651639106,NEM,NEWMONT CORP,2268,-6704,245.51K,-725.71K,-74.7%,0.2%
04010E109,AGX,ARGAN INC,0,-2330,0,-730.04K,CLOSE,0%
49714P108,KNSL,KINSALE CAP GROUP INC,0,-1882,0,-736.09K,CLOSE,0%
053484101,AVB,AVALONBAY CMNTYS INC,0,-4082,0,-740.11K,CLOSE,0%
00246W103,AXTI,AXT INC,0,-45907,0,-750.58K,CLOSE,0%
032108649,SILJ,AMPLIFY ETF TR,0,-27480,0,-760.37K,CLOSE,0%
74347X831,TQQQ,PROSHARES TR,0,-14753,0,-777.78K,CLOSE,0%
369550108,GD,GENERAL DYNAMICS CORP,0,-2315,0,-779.37K,CLOSE,0%
21037T109,CEG,CONSTELLATION ENERGY CORP,0,-2232,0,-788.5K,CLOSE,0%
G0403H108,AON,AON PLC,0,-2235,0,-788.69K,CLOSE,0%
594918104,MSFT,MICROSOFT CORP,0,-1631,0,-788.78K,CLOSE,0%
773121108,RKLB,ROCKET LAB CORP,0,-11803,0,-823.38K,CLOSE,0%
L8681T102,SPOT,SPOTIFY TECHNOLOGY S A,0,-1456,0,-845.51K,CLOSE,0%
74460D109,PSA,PUBLIC STORAGE OPER CO,0,-3277,0,-850.38K,CLOSE,0%
22160K105,COST,COSTCO WHSL CORP NEW,0,-993,0,-856.3K,CLOSE,0%
78462F103,SPY,SPDR S&P 500 ETF TR,0,-1258,0,-857.86K,CLOSE,0%
053332102,AZO,AUTOZONE INC,0,-257,0,-871.62K,CLOSE,0%
29479A108,ERAS,ERASCA INC,18170,-54033,293.99K,-874.26K,-74.8%,0.25%
45168D104,IDXX,IDEXX LABS INC,0,-1293,0,-874.75K,CLOSE,0%
91307C102,UTHR,UNITED THERAPEUTICS CORP DEL,0,-1855,0,-903.85K,CLOSE,0%
826165201,SIDU,SIDUS SPACE INC,0,-289382,0,-908.66K,CLOSE,0%
315616102,FFIV,F5 INC,832,-3152,240.72K,-911.97K,-79.1%,0.2%
26603R106,DUOL,DUOLINGO INC,0,-5385,0,-945.07K,CLOSE,0%
719405102,PLAB,PHOTRONICS INC,0,-29575,0,-946.4K,CLOSE,0%
34379V103,FLNC,FLUENCE ENERGY INC,0,-50112,0,-991.22K,CLOSE,0%
60937P106,MDB,MONGODB INC,0,-2390,0,-1M,CLOSE,0%
46120E602,ISRG,INTUITIVE SURGICAL INC,0,-1886,0,-1.07M,CLOSE,0%
609839105,MPWR,MONOLITHIC PWR SYS INC,0,-1208,0,-1.09M,CLOSE,0%
267475101,DY,DYCOM INDS INC,0,-3265,0,-1.1M,CLOSE,0%
90400D108,RARE,ULTRAGENYX PHARMACEUTICAL IN,0,-48032,0,-1.1M,CLOSE,0%
36828A101,GEV,GE VERNOVA INC,0,-1719,0,-1.12M,CLOSE,0%
666807102,NOC,NORTHROP GRUMMAN CORP,313,-1727,213.54K,-1.18M,-84.7%,0.18%
143658300,CCL,CARNIVAL CORP,0,-39725,0,-1.21M,CLOSE,0%
58507V107,MDLN,MEDLINE INC,0,-30352,0,-1.27M,CLOSE,0%
007903107,AMD,ADVANCED MICRO DEVICES INC,0,-6371,0,-1.36M,CLOSE,0%
25754A201,DPZ,DOMINOS PIZZA INC,0,-3364,0,-1.4M,CLOSE,0%
55024U109,LITE,LUMENTUM HLDGS INC,436,-2007,306.4K,-1.41M,-82.2%,0.26%
68236H204,ONDS,ONDAS HLDGS INC,0,-197387,0,-1.93M,CLOSE,0%
Total,,,,,119.87M,-39.65M,-24.9%,100%
